,genre_ids,movie_id,overview,popularity,poster_path,release_date,title,vote_average,vote_count
2682,"[28, 80, 18, 53]",136797,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",3.462439,/lN0mP3BNaKirkKl6FJ0yL0wmjSJ.jpg,2014-03-13,Need for Speed,6.1,1258
2683,"[35, 10749, 80, 18, 9648]",171274,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",3.442094,/2fCg6FORkgRLpFIKlUg4gULIn1u.jpg,2014-12-25,Inherent Vice,6.4,696
2684,"[18, 80]",154400,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",3.25798,/lj8AMCjWx0jU93XajzUEOUUNKZF.jpg,2014-09-12,The Drop,6.7,726
2685,"[80, 18, 9648, 53]",169917,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,3.176606,/xxe77USOk2tPnq7G4cL42gf1OxQ.jpg,2014-09-18,A Walk Among the Tombstones,6.2,977
2686,"[80, 28]",271234,22 minutes got Russian marine to free a hijacked oil tanker far from shore.,2.979495,/orxkKK3mwfdFm2QNFcx61JrqrSz.jpg,2014-05-08,22 Minutes,4.7,14
2687,"[80, 53]",254201,"In 1994 two young twins are found brutally murdered in a summer cottage. A number of clues points in the direction of a group of young upper class students from a nearby boarding school, but the case is closed as a local outsider pleads guilty and is convicted for the murders. When the case ends up on Carls Mørck’s desk 20 years later, he soon realises that something is terribly wrong. As Carl and Assad start investigating the case, they are led on to an old emergency call from a desperate girl who seems to know the secrets of the murders. Soon they are plunged into an intense search for the girl, Kimmie, who has been missing since the murders happened. But Carl and Assad are not the only ones trying to track her down as the girl’s testimonial is of great danger to a group of influential men at the top of society who will do all they can to keep her silent.",2.952888,/spvWPsvCi4g3UVDypnQstzPx9Or.jpg,2014-10-30,The Absent One,7.1,120
2688,"[80, 35, 28]",187017,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",2.612402,/gNlV5FhDZ1PjxSv2aqTPS30GEon.jpg,2014-06-05,22 Jump Street,7.0,2724
2689,"[53, 80, 18]",284536,Literature professor and gambler Jim Bennett's debt causes him to borrow money from his mother and a loan shark. Further complicating his situation is his relationship with one of his students. Will Bennett risk his life for a second chance?,2.599161,/ilgnN4esei2fDpTYCpxV6oEzL07.jpg,2014-12-25,The Gambler,5.7,480
2690,"[28, 80, 18, 53]",294652,"Locked up for a minor crime, 19 year old JR quickly learns the harsh realities of prison life. Protection, if you can get it, is paramount. JR soon finds himself under the watchful eye of Australia's most notorious criminal, Brendan Lynch, but protection comes at a price.",2.5685,/pJoofuXXnEsDu5U4L1L48qkgUPf.jpg,2014-10-16,Son of a Gun,6.1,239
2691,"[28, 53, 80, 18]",241239,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",2.540604,/7xvfhwi1RjF27z3TfaJFAsIaO3x.jpg,2014-12-30,A Most Violent Year,6.4,469
2692,"[28, 80, 53]",180299,"After fighting his way through an apartment building populated by an army of dangerous criminals and escaping with his life, SWAT team member Rama goes undercover, joining a powerful Indonesian crime syndicate to protect his family and uncover corrupt members of his own force.",2.514064,/q3ihLHxBP2TmzejiRDaWbnfARgP.jpg,2014-03-27,The Raid 2,7.6,702
2693,"[80, 28, 53]",254904,An ex- CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,2.469288,/lcg1bkriMVvc8m0jz5zk0yvzVTA.jpg,2014-08-27,The November Man,6.0,575
2694,"[80, 53]",136835,"Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.",2.422931,/8cMNmIrTGLGvJVrCyF0AFn3tW3Y.jpg,2014-09-10,No Good Deed,5.6,151
2695,"[28, 18, 53, 80]",192102,"A dangerous international spy is determined to give up his high stakes life to finally build a closer relationship with his estranged wife and daughter. But first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorist and looking after his teenage daughter for the first time in ten years, while his wife is out of town.",2.229767,/mj1aAY5WbVhb62nw3MvZinsbhke.jpg,2014-02-14,3 Days to Kill,6.0,774
2696,"[18, 53, 80]",244761,"Eight years after the disappearance of Cassandra, some disturbing incidents seem to indicate that she's still alive. Police, parents and Cassandra herself, will try to unravel the mystery of her disappearance.",2.158638,/sw3dqauWXgHSbDFUIbDXRikfeYL.jpg,2014-06-10,The Captive,5.8,272
2697,"[35, 80, 27, 53]",244458,"A mentally unhinged factory worker must decide whether to listen to his talking cat and become a killer, or follow his dog's advice to keep striving for normalcy.",1.96974,/lmnPpYkSFsuAxnO6WJhQOlVZCA0.jpg,2014-01-19,The Voices,6.1,471
2698,"[9648, 18, 28, 80]",260339,"David Hare concludes his trilogy of films about MI5 renegade Johnny Worricker with another fugue on power, secrets and the British establishment. Johnny Worricker goes on the run with Margot Tyrell across Europe, and with the net closing in, the former MI5 man knows his only chance of resolving his problems is to return home and confront prime minister Alec Beasley.",1.942508,/8yN1tExUVgwpKkenvtRAnN9cB2h.jpg,2014-03-27,Salting the Battlefield,6.1,30
2699,"[10402, 18]",244786,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",9.372105,/lIv1QinFqz4dlp5U4lQ6HaiskOZ.jpg,2014-10-10,Whiplash,8.3,3118
2700,"[14, 35, 10402]",224141,"In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.",3.314189,/5h91odPFNlBuJbRBj5N4MEBfXDE.jpg,2014-12-25,Into the Woods,5.6,1303
2701,"[10749, 18, 10402]",243683,"All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",2.867872,/jFkvtmhE4NqENI4e0sZxmI8vrSS.jpg,2014-07-16,Step Up All In,6.7,482
2702,"[10402, 35, 18, 10751]",196867,"Ever since her parents left her as a baby, little Annie has led a hard-knock life with her calculating foster mother, Miss Hannigan. However, all that changes when hard-nosed billionaire and mayoral candidate Will Stacks takes her in on the recommendation of his advisers. Stacks believes that he's Annie's guardian angel, but the plucky youngster's confidence and sunny outlook may mean that Annie will save Will instead.",2.607552,/hkvKhuUUgjJ4jrXKkvqoQ5JnQx5.jpg,2014-12-19,Annie,6.0,382
2703,"[18, 10402]",271714,The life of reclusive and eccentric Beach Boys songwriter and musician Brian Wilson.,1.752435,/mLF7MACdHelANuVe0XAd0nSdWUn.jpg,2014-06-05,Love & Mercy,7.2,210
2704,"[35, 18, 10402]",304410,"The whole Bélier family is deaf, except for sixteen year old Paula who is the important translator in her parents' day to day life especially when it comes to matters concerning the family farm. When her music teacher discovers she has a fantastic singing voice and she gets an opportunity to enter a big Radio France contest the whole family's future is set up for big changes.",1.59566,/6AvypOYzbDnoFMpdSH63gzWTxAr.jpg,2014-12-17,The Bélier Family,7.1,604
2705,"[10402, 18]",209451,"From director Clint Eastwood comes the big-screen version of the Tony Award-winning musical Jersey Boys. The film tells the story of four young men from the wrong side of the tracks in New Jersey who came together to form the iconic 1960s rock group The Four Seasons. The story of their trials and triumphs are accompanied by the songs that influenced a generation, including “Sherry,” “Big Girls Don’t Cry,” “Walk Like a Man,” “Rag Doll,” and many more.",1.532113,/eauqByydTE8zx74Hd4CSE5mCw3u.jpg,2014-06-05,Jersey Boys,6.8,216
2706,"[18, 10402]",239566,A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.,1.401585,/n1jw04rLk8YRVEJ9D6gQWIiDtfi.jpg,2014-08-01,Get on Up,6.4,131
2707,"[99, 18, 10402]",246400,A semi-fictionalized documentary about a day in the life of Australian musician Nick Cave's persona.,1.38525,/4nXq0IkGCPtEyeUJRabrSD20fZ8.jpg,2014-07-05,"20,000 Days on Earth",6.9,61
2708,"[18, 10402]",294171,"In remembrance of the legendary Singaporean-Malaysian songstress that came to prominence in the late 50s until the early 80s, Salmah binti Ismail, better known as Saloma, comes a four-hour long biopic with a star-studded cast including Nabila Huda, Azhan Rani, Tony Eusoff, Sazzy Falak, Sharifah Amani, Julia Ziegler, Amerul Affendi and many others.  Part 1 covers her early years and her attempt at becoming a singer, as well as her marriage to her first husband, AR Tompel.",1.377806,/lHNkgBlRJ96M99wGLYwEteyyrIp.jpg,2014-08-28,Saloma (Part 1),6.0,1
2709,"[10402, 18, 35]",244403,"A grieving father in a downward spiral stumbles across a box of his recently deceased son's demo tapes and lyrics. Shocked by the discovery of this unknown talent, he forms a band in the hope of finding some catharsis.",1.327585,/lUHBfNh5kgKw4f8E8psVjVtPlOO.jpg,2014-10-17,Rudderless,7.3,86
2710,"[18, 10402]",225044,A struggling musician becomes a 12-year-old musical prodigy's guardian for a summer.,1.320354,/tkipMV1Bw0S7HJY8cdVzX1Z5VGS.jpg,2014-03-01,"Like Sunday, Like Rain",7.6,33
2711,"[99, 10402]",402123,550 Artists. 1 Question. Lennon or McCartney.,1.314936,/Aiqkqm7aLdK3i3u74UkSWIMDWQO.jpg,2014-12-12,Lennon or McCartney,8.0,3
2712,"[18, 10402]",283330,"Paul, a teenager in the underground scene of early-nineties Paris, forms a DJ collective with his friends and together they plunge into the nightlife of sex, drugs, and endless music.",1.29942,/leskpLRqBFFkTGrMbmcAoizJAFx.jpg,2014-11-19,Eden,5.6,32
2713,"[10751, 16, 10402]",292177,"Music rules and rainbows rock as Twilight Sparkle and pals compete for the top spot in the Canterlot High ""Mane Event"" talent show. The girls must rock their way to the top, and outshine rival Adagio Dazzle and her band The Dazzlings, to restore harmony back to Canterlot High.",1.288045,/ehNcNYfmAlDHNWKpEla0kS9C74j.jpg,2014-09-27,My Little Pony: Equestria Girls - Rainbow Rocks,6.5,17
2714,"[10402, 878, 28, 18, 80]",240566,"In an alternate Japan, territorial street gangs form opposing factions collectively known as the Tokyo Tribes. The simmering tension between them is about to boil over into all-out war.",1.261525,/7WHB7LPTBEfEa3jnydP8HqixyPI.jpg,2014-08-30,Tokyo Tribe,6.6,28
2715,"[10402, 18]",300490,"Unutursam Fisilda tells the story of the two sisters Hatice and Hanife and how their lives change after they meet a boy named Tarik. A film full of beautiful music and the 70s fashion.  Directed by Çagan Irmak. With Farah Zeynep Abdullah, Kerem Bursin, Gözde Cigaci, Evren Duyal.",1.240169,/zkNyoUtDrFj72Na346mxDsifIPe.jpg,2014-10-29,Unutursam Fısılda,8.3,4
2716,"[35, 18, 10402]",245859,"Eve is a catastrophe—low on self-esteem but high on fantasy, especially when it comes to music. Over the course of one Glasgow summer, she meets two similarly rootless souls: posh Cass and fastidious James, and together they form a group.",1.236022,/xOyHxtqE7REEVKr5scIJSLG9LOn.jpg,2014-08-22,God Help the Girl,6.9,83
