,genre_ids,movie_id,overview,popularity,poster_path,release_date,title,vote_average,vote_count
392,"[18, 10749, 10751]",13610,"Inspired by the picturesque paintings of Thomas Kinkade, The Christmas Cottage tells the semi-autobiographical tale of how a young boy is propelled to launch a career as an artist after he learns that his mother is in danger of losing the family home.",1.311904,/ccWaPxV5AKHLqjuWNs6aCqUp8qK.jpg,2008-01-01,Christmas Cottage,5.9,10
393,"[35, 80, 53]",13428,A 19 year old finds himself in debt to a local gangster when some gang loot disappears and sets him on the run from thugs. Meanwhile two street kids start a shopping spree when they find the missing money.,1.31188,/9R8ulzKLi41OX1enfvhaimU94nP.jpg,1999-07-29,Two Hands,6.3,40
394,[35],390443,"Contemporary Moscow. While riding her bicycle one day, Alyona, a shy librarian, accidentally collides with Liza, a dazzling blonde. When she wakes up in the hospital, she discovers that she and Liza have exchanged bodies.",1.311867,/fiCgeBwh09VPVm4ywTaO8DsNBaV.jpg,2016-03-31,I Remember - I Don't Remember!,3.0,2
395,[],300211,,1.311843,/wJ0NrCYJ2mIt7QlHRPR5SHRqBMh.jpg,1991-09-27,Uzlaşma,0.0,0
396,[14],2719,"An ordinary man is called upon by God to do the impossible in this lovingly told production of the Old Testament story. When the Pharaoh of Egypt begins to tighten the noose on his Jewish slaves, Moses (Ben Kingsley) leads them to freedom. Philip Stone, Anthony Higgins, Anton Lesser and Anita Zagaria are featured in this award-winning installment from TNT's ""greatest stories of the Bible"" series directed by Roger Young.",1.311838,/ly5apPeAgRKSqZV0iLkuXXs2Hsy.jpg,1995-12-20,Moses,5.5,3
397,"[28, 12, 18]",18808,"Jack is caught with the wife of his employer, a Vegas thug. The thug sends goons after Jack, who convinces his best friend, Pilot, to flee with him. Pilot insists that they head for Seattle, but doesn't tell Jack why. The goons learn from Pilot's drug source where the youths are headed, and they follow, hell bent on breaking Jack's feet. On the road, Jack and Pilot give a ride to Cassie, a distressed young woman. She and Jack hit it off. They pick up an aging stoner headed to Seattle for Kurt Cobain's memorial, and they help a circus sideshow family. Why is Pilot so set on Seattle, will the goons catch Jack, and is there any way the friends' competing needs can be resolved?",1.31183,/iyMIKXw42seq17JQqTyQzTegVjq.jpg,2002-01-01,Highway,5.7,30
398,[18],16294,"Believing that bad karma is keeping him from realizing his dream, hip clothing designer Amer Atrash (Philippe Caland) attempts to orchestrate salvation -- with unexpected results -- in this indie drama. Pushed to the edge of financial disaster and facing marital woes, Atrash resolves to right a wrong he committed years earlier when his car accidentally struck Philip Blackman (Forest Whitaker), leaving him paralyzed.",1.311795,/mCGXM6HI2vIdFx7PjRKkMz3FAkR.jpg,2007-06-21,Ripple Effect,0.0,0
399,[53],380620,"After having narrowly escaped an attempt on his life at the hands of a psychopath, detective inspector Takakura quits active service in the police force and takes up a position as a university lecturer in criminal psychology. But his desire to get to the bottom of criminals’ motives remains, and he does not hesitate long when former colleague Nogami asks him to reopen an old case.",1.311784,/xo6HWgkcfkSKih0CckX9KUt0K4Q.jpg,2016-06-18,Creepy,6.6,11
400,"[28, 80, 53]",133879,It's been two years since John Falk and Frank Wagner broke their cooperation and Frank started working undercover with the police. Frank's search for Kevin crosses Johan's investigation and opens up a new collaboration between them - with the big difference being that this time it's personal for Frank.,1.242591,/nGamRMrfktfPmhYxMweFutuSkDm.jpg,2012-09-25,Johan Falk: Spelets regler,6.8,9
401,[53],23843,"Estranged by the degree of corporate influence within the largest U.S. listening station in the world, an aging NSA officer defects and mounts a clandestine counter-listening station high in the Italian alps.",1.242589,/tlmyRW36de2BL4uufXG5Jb7huwy.jpg,2006-04-28,The Listening,5.9,6
402,[35],151579,"A young man somewhat embarrassed and distressed by a rather aggressive girlfriend, a vaudeville actress, and a newly married couple with an odd contract: all become involved, whether they intended to or not,  in a scam involving a villa.",1.242546,/3g5dg4dYoSz8Qo56MKV5qT2ppka.jpg,1975-03-02,L'ingenua,0.0,0
403,[53],2760,A landlady suspects her new lodger is the madman killing women in London.,1.242491,/feCIblDiTU1L2uWTi3rtYw6Nzyz.jpg,1927-02-14,The Lodger: A Story of the London Fog,7.1,35
404,"[28, 18]",35371,"Corey and his band of skater buddies sometimes make mischief, but they're more interested in girls and having fun on their boards than in getting into any real trouble. Notorious enemy crew the Daggers, led by Tommy Hook, get their kicks terrorizing the locals at Venice Beach. When Corey starts dating Tommy's kid sister Chrissy, the Daggers are furious. The boys then take their beef to the ""L.A. Massacre,"" a deadly skate race down a canyon road.",1.24249,/7Z3q6FuVpRAMftv0i381rf8qIiK.jpg,1986-08-29,Thrashin',6.0,9
405,"[28, 80, 18]",45759,"A new take on the Manson Family murders, with a keen focus on Charles Manson himself.",1.242479,/mNJMBEiDKTaJVtrpws9JqGnTXqb.jpg,2004-07-23,Helter Skelter,5.3,10
406,[18],23724,"The story about Gloria Wandrous, a promiscuous fashion model, who falls in love with Weston Liggett, the hard drinking son of a working class family who has married into money.",1.242478,/7EyZHy4hrZM4dN36YTKu4qXHS9n.jpg,1960-11-04,BUtterfield 8,4.9,11
407,"[12, 27]",397981,"Two estranged brothers reunite at their missing father's video store to liquidate the property and sell off his assets. As they dig through the store, they find a VCR board game dubbed 'Beyond The Gates' that holds a connection to their father's disappearance and deadly consequences for anyone who plays it.",1.242475,/7YRzCtieoHsVJdAYij5lFlay7ch.jpg,2016-06-02,Beyond the Gates,4.6,34
408,"[10749, 16, 10751, 12, 14]",19042,"Charlie and Itchy return to Earth to find Gabriel's Horn, but along the way meet up with a young boy named David, who ran away from home.",1.24246,/4JClwkSL1L64bkExyuShmm8zHLR.jpg,1996-03-29,All Dogs Go to Heaven 2,4.9,34
409,[80],432664,,1.242366,,2017-04-01,Am Ruder,0.0,0
410,[35],27088,"The friendship of a group of young friends struggling with teen sex, drugs, and work is jeopardized by a romantic interest which may turn pals into bitter rivals.",1.242275,/3nGKDx5I7egbyZcDpV83tgHoANQ.jpg,1982-06-26,The Last American Virgin,6.6,37
411,"[10751, 16, 12]",160642,"Nobita and Doraemon use time tree Mochi and catches a big bird Moa, which has been extinct for 500 years ago. To protect extinct the animal, Nobita and Doramon go to Beremon Island which is protected by a golden beetle named Herakles. They meet a girl from the Rokkoro tribe and a boy who looks exactly like Nobita on Beremon Island ...",1.242273,/6a06oAHJB2m5n2uvKIpcjc48h9N.jpg,2012-03-03,Doraemon: Nobita and the Island of Miracles ~Animal Adventure~,5.0,2
412,[35],375804,"Like every summer, our friends, the Pics, Jacky and Laurette, Gatineau, recently divorced from Sopie, and Patrick Chirac, ever true to form, get together at the Blue Waves camping grounds. This year, Patrick has decided to try car sharing. Believing that he'll travel through France alone with Vanessa, he finds himself accompanied by three young Dijon inhabitants: smooth-talking Robert, good-looking Benji and loudmouth José. Of course, after car sharing Patrick is forced to try out bed sharing...",1.242271,/zFBIWDeRmx8KvROUmL9h92hXj7v.jpg,2016-06-29,Camping 3,4.9,103
413,[],171864,"TV Movie directed by Gary Yates. Claire is hosting her best friend's wedding. Guests arrive, old family conflicts resurface and the night before the wedding, the Groom goes missing. Only Claire knows of Danny's disappearance and she is determined to find him and bring him back before her best friend finds out.",1.242265,/jcEVSGrOySRnvO7ZBosvoQYo7an.jpg,2010-08-12,Shadow Island Mysteries: Wedding for One,0.0,0
414,[27],20215,"The friends Emmett, Freddy, Marie, Kevin and his reluctant girlfriend Jessie decide to spend the Halloween night in an abandoned hospital. Meanwhile, the younger Allan meets the old friend of his father Arlo Ray Baines and asks him to help to find his vanished sister Meg in the same spot. The two groups meet each other in the mental institution section on the haunted third floor.",1.242235,/6t4U2fTXMCGc88r6goys3NLQMu0.jpg,2005-05-13,Boo,4.3,18
415,"[18, 10402, 10749, 10769]",34838,"On a trip to Paris Sally meets Pablo, a tango dancer. He starts teaching her to dance then she returns to London to work on some ""projects"". She visits Buenos Aires and learns more from Pablo's friends. Sally and Pablo meet again but this time their relationship changes, she realises they want different things from each other. On a trip to Buenos Aires they cement their friendship.",1.242211,/73YrM0W2vfkGjsJwTvxq3JX8hZH.jpg,1997-11-28,The Tango Lesson,5.0,1
416,"[35, 18]",36940,"The film tells the story of the Michelucci family, from the nineteen-seventies to the present day: the central character is the stunningly beautiful Anna, the lively, frivolous and sometimes embarrassing mother of Bruno and Valeria. Everything begins in the Summer of 1971, at the annual Summer beauty pageant held at Livorno’s most popular bathing establishment. Anna is unexpectedly crowned “Most Beautiful Mother”, unwittingly stirring the violent jealousy of her husband. From then on, chaos strikes the family and for Anna, Bruno and his sister Valeria, it is the start of an adventure that will only end thirty years later. Bruno ends up living in Milan after managing to escape from Livorno and his mother. He will return to his hometown at the end of the film to be at his mother’s side during her very last days.",1.242206,/dTaXwieay5cNpRDXdK4g55EdeOu.jpg,2010-01-15,The First Beautiful Thing,6.7,49
417,[],386720,,1.24216,/ii4Iqk04vV1LztKqfFNXo5U9IjF.jpg,2016-02-18,Private Tutor Advanced Course,0.0,0
418,[99],192040,"A documentary miniseries described by its makers as ""the definitive look at the diversity of our planet"". Each 50 minute episode features a global overview of a different biome or habitat on Earth (Polar, Mountain, Cave, Desert, Plains, Fresh Water, Seas, Ocean, Forest), followed by a ten-minute featurette which takes a behind-the-scenes look at the challenges of filming the episode.",1.242138,/zX2tjZXInTpKqFWI8Tf9LYeCg97.jpg,2006-12-10,Planet Earth,8.6,136
419,"[28, 12, 18]",7988,David Warner leads a band of modern day pirates who raid yachts and sail boats of people on vacation out in the Caribbean. Michael Caine is a reporter who goes out there with his son to investigate the mystery of the disappearing boats. He runs across Warner and his band of raiders and they decide to induct them into their tribe.,1.242135,/2MgMvMdTV83TYN7c5PM0bDQnKM2.jpg,1980-06-13,The Island,5.2,22
420,[35],30830,"Libbie is assigned to her paper's sexual advice column, ""Dear Collete"". She is taking over the job of Harry a crusty old journalist who shows her the pro's and cons of the job while running on a tight deadline to get the column finished for the morning's paper. During the course of the evening they reply to a wide variety of sexual experiences submitted by the readers, some these include, sex in a threesome at a drive-in theatre, sex in a gymnasium, and sex in a library where the ""Silence Please"" sign gives the male librarian an advantage over the female readers.",1.407434,/fEYTcAmdcTqoweqTShBqbxTPZUp.jpg,1977-12-26,Fantasm Comes Again,4.0,1
421,"[18, 10749]",11889,"True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer's disease.",1.40718,/vr2j9a0tRKSTMtpBitOTtTziF0z.jpg,2001-12-14,Iris,5.9,36
422,"[35, 27, 53]",11811,"A horrific Leprechaun goes on a rampage after his precious bag of gold coins is stolen. He uses all of his magical destructive powers to trick, terrorize and kill anyone who is unlucky enough to hinder his relentless search. In a frantic attempt to survive the wrath of the Leprechaun, Tori and her friends scramble to find the only weapon known to kill this Irish monster...a four-leaf clover.",1.407149,/2dsUS77eZIjWduahxqYtp3U0zS2.jpg,1993-01-08,Leprechaun,5.3,98
423,[27],17994,"Playing around with a Ouija board, a trio of friends succeeds in contacting the spirit of a young boy. Trouble begins when the evil spirit, Malfeitor, takes over one of their bodies.",1.40712,/lTXxuF9oj86sOpQrkTtqhmuIF4g.jpg,1986-12-31,Witchboard,5.9,52
424,[18],10397,"Based on the best selling autobiography by Irish expat Frank McCourt, Angela's Ashes follows the experiences of young Frankie and his family as they try against all odds to escape the poverty endemic in the slums of pre-war Limerick. The film opens with the family in Brooklyn, but following the death of one of Frankie's siblings, they return home, only to find the situation there even worse. Prejudice against Frankie's Northern Irish father makes his search for employment in the Republic difficult despite his having fought for the IRA, and when he does find money, he spends the money on drink.",1.407097,/k5RM5J582tviQSXhYkKvYnQCkmc.jpg,1999-12-25,Angela's Ashes,6.8,47
425,"[28, 27, 53, 878]",17577,"Captain Mack leads an elite military unit on a search for a missing scientist, and comes face-to-face with an an ancient evil lying beneath the Middle Eastern desert. Evil that is not of this world. Evil that should never be unearthed.",1.407081,/d7mDpNR7hCAYmGZxautpZmHp4OQ.jpg,2009-05-26,The Devil's Tomb,4.1,46
